ID,RainToday
16928,1
16929,0
16930,0
16931,0
16932,1
16933,1
16934,1
16935,1
16936,1
16937,1
16938,1
16939,0
16940,0
16941,1
16942,0
16943,1
16944,1
16945,1
16946,1
16947,0
16948,0
16949,0
16950,1
16951,1
16952,0
16953,0
16954,0
16955,0
16956,1
16957,0
16958,0
16959,0
16960,1
16961,0
16962,0
16963,1
16964,0
16965,0
16966,1
16967,1
16968,0
16969,0
16970,0
16971,0
16972,0
16973,1
16974,1
16975,0
16976,1
16977,0
16978,0
16979,0
16980,0
16981,1
16982,1
16983,0
16984,1
16985,1
16986,0
16987,1
16988,0
16989,0
16990,1
16991,1
16992,0
16993,1
16994,0
16995,1
16996,0
16997,0
16998,1
16999,0
17000,1
17001,1
17002,0
17003,0
17004,0
17005,1
17006,0
17007,1
17008,0
17009,1
17010,1
17011,0
17012,1
17013,0
17014,0
17015,1
17016,1
17017,1
17018,1
17019,1
17020,1
17021,1
17022,0
17023,1
17024,0
17025,1
17026,0
17027,0
17028,0
17029,0
17030,1
17031,1
17032,1
17033,0
17034,1
17035,1
17036,0
17037,0
17038,1
17039,1
17040,0
17041,1
17042,1
17043,0
17044,0
17045,0
17046,1
17047,0
17048,1
17049,1
17050,0
17051,1
17052,0
17053,1
17054,1
17055,0
17056,0
17057,0
17058,1
17059,0
17060,0
17061,0
17062,1
17063,0
17064,1
17065,1
17066,1
17067,0
17068,0
17069,1
17070,0
17071,1
17072,0
17073,1
17074,1
17075,0
17076,1
17077,1
17078,0
17079,1
17080,1
17081,0
17082,0
17083,1
17084,0
17085,1
17086,1
17087,0
17088,1
17089,0
17090,1
17091,1
17092,1
17093,0
17094,0
17095,1
17096,0
17097,1
17098,1
17099,0
17100,1
17101,1
17102,0
17103,1
17104,0
17105,0
17106,1
17107,0
17108,0
17109,1
17110,1
17111,1
17112,1
17113,0
17114,1
17115,1
17116,0
17117,0
17118,1
17119,1
17120,0
17121,1
17122,0
17123,1
17124,0
17125,0
17126,1
17127,1
17128,1
17129,1
17130,0
17131,0
17132,1
17133,1
17134,0
17135,0
17136,0
17137,0
17138,1
17139,0
17140,0
17141,0
17142,1
17143,0
17144,0
17145,1
17146,1
17147,1
17148,0
17149,0
17150,1
17151,0
17152,0
17153,1
17154,1
17155,1
17156,1
17157,1
17158,1
17159,1
17160,0
17161,0
17162,1
17163,0
17164,1
17165,1
17166,0
17167,1
17168,0
17169,1
17170,0
17171,1
17172,1
17173,1
17174,1
17175,1
17176,0
17177,0
17178,1
17179,1
17180,0
17181,0
17182,1
17183,1
17184,1
17185,0
17186,0
17187,0
17188,0
17189,0
17190,0
17191,1
17192,0
17193,1
17194,1
17195,1
17196,1
17197,1
17198,0
17199,1
17200,0
17201,1
17202,1
17203,0
17204,0
17205,1
17206,1
17207,0
17208,1
17209,1
17210,1
17211,0
17212,0
17213,1
17214,1
17215,1
17216,0
17217,1
17218,0
17219,0
17220,0
17221,1
17222,1
17223,1
17224,1
17225,1
17226,1
17227,0
17228,0
17229,0
17230,1
17231,1
17232,0
17233,0
17234,1
17235,1
17236,1
17237,1
17238,0
17239,0
17240,0
17241,1
17242,0
17243,1
17244,1
17245,0
17246,1
17247,1
17248,0
17249,0
17250,0
17251,0
17252,0
17253,0
17254,0
17255,1
17256,1
17257,0
17258,0
17259,1
17260,0
17261,1
17262,1
17263,0
17264,0
17265,0
17266,0
17267,1
17268,1
17269,0
17270,1
17271,1
17272,0
17273,0
17274,1
17275,0
17276,1
17277,1
17278,0
17279,1
17280,0
17281,0
17282,0
17283,0
17284,1
17285,0
17286,1
17287,0
17288,0
17289,0
17290,1
17291,1
17292,1
17293,1
17294,0
17295,1
17296,1
17297,0
17298,0
17299,0
17300,1
17301,1
17302,0
17303,1
17304,1
17305,1
17306,1
17307,1
17308,1
17309,1
17310,0
17311,1
17312,0
17313,0
17314,0
17315,1
17316,1
17317,1
17318,1
17319,0
17320,0
17321,1
17322,1
17323,0
17324,1
17325,0
17326,0
17327,0
17328,1
17329,0
17330,0
17331,0
17332,0
17333,0
17334,1
17335,1
17336,0
17337,1
17338,0
17339,0
17340,1
17341,1
17342,0
17343,1
17344,1
17345,1
17346,1
17347,1
17348,0
17349,1
17350,0
17351,1
17352,1
17353,1
17354,1
17355,1
17356,0
17357,0
17358,1
17359,1
17360,1
17361,0
17362,1
17363,0
17364,1
17365,1
17366,1
17367,0
17368,1
17369,1
17370,0
17371,0
17372,0
17373,0
17374,0
17375,1
17376,1
17377,0
17378,1
17379,1
17380,1
17381,0
17382,0
17383,1
17384,0
17385,1
17386,1
17387,1
17388,1
17389,1
17390,0
17391,1
17392,1
17393,0
17394,1
17395,0
17396,0
17397,1
17398,0
17399,1
17400,0
17401,0
17402,1
17403,1
17404,1
17405,0
17406,0
17407,1
17408,0
17409,1
17410,1
17411,1
17412,0
17413,0
17414,0
17415,0
17416,0
17417,1
17418,0
17419,1
17420,1
17421,1
17422,0
17423,0
17424,1
17425,0
17426,1
17427,0
17428,0
17429,1
17430,1
17431,0
17432,0
17433,0
17434,0
17435,0
17436,1
17437,1
17438,1
17439,0
17440,1
17441,0
17442,0
17443,1
17444,0
17445,0
17446,1
17447,1
17448,1
17449,1
17450,1
17451,0
17452,0
17453,0
17454,1
17455,1
17456,0
17457,1
17458,0
17459,1
17460,1
17461,0
17462,0
17463,0
17464,1
17465,0
17466,1
17467,1
17468,1
17469,1
17470,0
17471,1
17472,0
17473,1
17474,1
17475,0
17476,1
17477,1
17478,0
17479,0
17480,0
17481,1
17482,1
17483,1
17484,1
17485,1
17486,1
17487,0
17488,1
17489,1
17490,0
17491,0
17492,1
17493,0
17494,1
17495,1
17496,0
17497,0
17498,0
17499,1
17500,1
17501,0
17502,1
17503,1
17504,1
17505,0
17506,1
17507,1
17508,0
17509,1
17510,0
17511,1
17512,0
17513,1
17514,1
17515,0
17516,0
17517,1
17518,1
17519,1
17520,0
17521,1
17522,1
17523,1
17524,1
17525,1
17526,1
17527,0
17528,0
17529,0
17530,0
17531,1
17532,0
17533,1
17534,1
17535,1
17536,1
17537,0
17538,1
17539,0
17540,0
17541,1
17542,1
17543,0
17544,0
17545,0
17546,0
17547,0
17548,0
17549,0
17550,1
17551,0
17552,1
17553,1
17554,0
17555,0
17556,0
17557,1
17558,1
17559,0
17560,0
17561,0
17562,0
17563,1
17564,1
17565,1
17566,0
17567,0
17568,1
17569,1
17570,1
17571,0
17572,0
17573,0
17574,0
17575,1
17576,1
17577,1
17578,0
17579,1
17580,1
17581,0
17582,1
17583,1
17584,0
17585,0
17586,0
17587,1
17588,1
17589,0
17590,1
17591,0
17592,1
17593,1
17594,1
17595,0
17596,1
17597,1
17598,1
17599,0
17600,1
17601,0
17602,0
17603,1
17604,1
17605,1
17606,0
17607,1
17608,1
17609,1
17610,1
17611,0
17612,1
17613,1
17614,1
17615,1
17616,0
17617,1
17618,1
17619,0
17620,0
17621,0
17622,1
17623,1
17624,0
17625,0
17626,1
17627,1
17628,0
17629,1
17630,1
17631,1
17632,1
17633,0
17634,1
17635,0
17636,1
17637,1
17638,0
17639,1
17640,1
17641,0
17642,1
17643,0
17644,1
17645,0
17646,0
17647,1
17648,1
17649,1
17650,0
17651,1
17652,1
17653,0
17654,0
17655,0
17656,1
17657,1
17658,1
17659,1
17660,0
17661,1
17662,1
17663,1
17664,0
17665,0
17666,1
17667,1
17668,1
17669,0
17670,0
17671,1
17672,1
17673,1
17674,1
17675,0
17676,1
17677,1
17678,0
17679,0
17680,1
17681,1
17682,0
17683,0
17684,0
17685,1
17686,0
17687,0
17688,0
17689,1
17690,1
17691,0
17692,0
17693,1
17694,1
17695,1
17696,1
17697,1
17698,1
17699,1
17700,1
17701,1
17702,0
17703,1
17704,1
17705,1
17706,1
17707,1
17708,1
17709,0
17710,0
17711,1
17712,0
17713,0
17714,1
17715,1
17716,0
17717,0
17718,0
17719,1
17720,0
17721,1
17722,0
17723,1
17724,1
17725,0
17726,1
17727,1
17728,0
17729,0
17730,1
17731,0
17732,0
17733,1
17734,0
17735,0
17736,1
17737,0
17738,1
17739,1
17740,0
17741,0
17742,0
17743,0
17744,0
17745,1
17746,0
17747,0
17748,0
17749,1
17750,1
17751,1
17752,1
17753,1
17754,0
17755,1
17756,1
17757,0
17758,1
17759,0
17760,1
17761,1
17762,0
17763,0
17764,0
17765,0
17766,0
17767,1
17768,0
17769,0
17770,0
17771,1
17772,0
17773,1
17774,0
17775,1
17776,0
17777,1
17778,1
17779,1
17780,1
17781,1
17782,0
17783,0
17784,0
17785,0
17786,1
17787,1
17788,0
17789,0
17790,1
17791,0
17792,1
17793,0
17794,1
17795,1
17796,0
17797,1
17798,0
17799,0
17800,1
17801,1
17802,0
17803,1
17804,0
17805,0
17806,0
17807,1
17808,1
17809,1
17810,1
17811,1
17812,1
17813,1
17814,1
17815,1
17816,0
17817,0
17818,0
17819,0
17820,1
17821,1
17822,1
17823,1
17824,1
17825,1
17826,1
17827,0
17828,1
17829,1
17830,1
17831,0
17832,1
17833,0
17834,0
17835,0
17836,1
17837,1
17838,1
17839,0
17840,1
17841,0
17842,0
17843,0
17844,0
17845,0
17846,0
17847,0
17848,1
17849,0
17850,1
17851,0
17852,1
17853,0
17854,1
17855,0
17856,1
17857,1
17858,0
17859,1
17860,1
17861,1
17862,1
17863,0
17864,1
17865,0
17866,1
17867,1
17868,1
17869,1
17870,0
17871,0
17872,1
17873,1
17874,1
17875,1
17876,0
17877,1
17878,0
17879,1
17880,1
17881,1
17882,0
17883,0
17884,1
17885,1
17886,1
17887,1
17888,0
17889,1
17890,1
17891,0
17892,1
17893,0
17894,0
17895,0
17896,1
17897,0
17898,0
17899,1
17900,0
17901,0
17902,1
17903,0
17904,1
17905,1
17906,1
17907,0
17908,0
17909,1
17910,1
17911,0
17912,1
17913,0
17914,0
17915,0
17916,1
17917,0
17918,1
17919,0
17920,1
17921,0
17922,1
17923,1
17924,1
17925,1
17926,0
17927,1
17928,1
17929,1
17930,1
17931,1
17932,0
17933,1
17934,0
17935,1
17936,1
17937,0
17938,1
17939,0
17940,1
17941,1
17942,1
17943,0
17944,0
17945,0
17946,1
17947,0
17948,0
17949,0
17950,0
17951,0
17952,0
17953,1
17954,0
17955,0
17956,1
17957,0
17958,0
17959,1
17960,1
17961,1
17962,1
17963,0
17964,1
17965,0
17966,1
17967,1
17968,0
17969,1
17970,0
17971,1
17972,0
17973,1
17974,1
17975,0
17976,0
17977,1
17978,1
17979,1
17980,1
17981,1
17982,0
17983,1
17984,1
17985,0
17986,1
17987,1
17988,0
17989,1
17990,1
17991,1
17992,1
17993,0
17994,0
17995,1
17996,0
17997,1
17998,0
17999,0
18000,0
18001,0
18002,0
18003,0
18004,0
18005,0
18006,1
18007,1
18008,1
18009,0
18010,1
18011,1
18012,1
18013,0
18014,1
18015,1
18016,0
18017,0
18018,1
18019,0
18020,0
18021,1
18022,1
18023,0
18024,1
18025,0
18026,0
18027,0
18028,1
18029,0
18030,0
18031,1
18032,1
18033,0
18034,1
18035,1
18036,1
18037,1
18038,0
18039,0
18040,1
18041,1
18042,1
18043,1
18044,0
18045,1
18046,1
18047,1
18048,1
18049,1
18050,1
18051,1
18052,1
18053,0
18054,0
18055,1
18056,1
18057,1
18058,0
18059,0
18060,1
18061,1
18062,1
18063,0
18064,1
18065,1
18066,1
18067,0
18068,0
18069,1
18070,0
18071,1
18072,0
18073,0
18074,1
18075,1
18076,1
18077,0
18078,1
18079,0
18080,1
18081,0
18082,1
18083,0
18084,0
18085,1
18086,1
18087,1
18088,1
18089,0
18090,1
18091,0
18092,1
18093,1
18094,0
18095,1
18096,1
18097,1
18098,1
18099,0
18100,0
18101,1
18102,1
18103,1
18104,0
18105,0
18106,1
18107,0
18108,0
18109,0
18110,1
18111,1
18112,0
18113,1
18114,0
18115,1
18116,1
18117,0
18118,1
18119,0
18120,0
18121,0
18122,1
18123,0
18124,1
18125,0
18126,0
18127,0
18128,0
18129,0
18130,1
18131,1
18132,1
18133,1
18134,1
18135,0
18136,0
18137,1
18138,1
18139,1
18140,0
18141,1
18142,0
18143,0
18144,0
18145,0
18146,0
18147,1
18148,0
18149,1
18150,1
18151,0
18152,0
18153,1
18154,1
18155,0
18156,1
18157,1
18158,0
18159,1
18160,0
18161,1
18162,0
18163,0
18164,0
18165,1
18166,0
18167,1
18168,1
18169,1
18170,0
18171,1
18172,1
18173,1
18174,0
18175,0
18176,1
18177,0
18178,0
18179,0
18180,1
18181,0
18182,1
18183,0
18184,1
18185,1
18186,0
18187,0
18188,1
18189,0
18190,1
18191,0
18192,0
18193,1
18194,1
18195,0
18196,0
18197,0
18198,0
18199,0
18200,1
18201,1
18202,0
18203,1
18204,1
18205,0
18206,1
18207,1
18208,0
18209,0
18210,0
18211,1
18212,1
18213,1
18214,1
18215,0
18216,1
18217,1
18218,1
18219,1
18220,1
18221,1
18222,1
18223,0
18224,0
18225,0
18226,0
18227,0
18228,0
18229,0
18230,1
18231,1
18232,0
18233,1
18234,1
18235,1
18236,0
18237,0
18238,1
18239,0
18240,1
18241,0
18242,1
18243,0
18244,0
18245,1
18246,0
18247,1
18248,1
18249,1
18250,1
18251,0
18252,1
18253,0
18254,1
18255,0
18256,1
18257,1
18258,0
18259,1
18260,1
18261,1
18262,0
18263,1
18264,1
18265,1
18266,1
18267,0
18268,0
18269,0
18270,1
18271,0
18272,1
18273,1
18274,0
18275,1
18276,0
18277,0
18278,0
18279,1
18280,0
18281,1
18282,1
18283,1
18284,1
18285,1
18286,0
18287,0
18288,1
18289,0
18290,1
18291,0
18292,0
18293,0
18294,0
18295,1
18296,0
18297,0
18298,1
18299,1
18300,0
18301,0
18302,1
18303,1
18304,1
18305,1
18306,0
18307,0
18308,0
18309,1
18310,1
18311,1
18312,0
18313,1
18314,1
18315,1
18316,0
18317,1
18318,0
18319,0
18320,1
18321,0
18322,0
18323,0
18324,0
18325,0
18326,0
18327,0
18328,1
18329,0
18330,0
18331,0
18332,1
18333,1
18334,0
18335,1
18336,0
18337,0
18338,0
18339,1
18340,1
18341,1
18342,0
18343,0
18344,0
18345,1
18346,0
18347,0
18348,0
18349,0
18350,0
18351,0
18352,0
18353,1
18354,1
18355,1
18356,0
18357,0
18358,0
18359,0
18360,1
18361,1
18362,1
18363,1
18364,1
18365,0
18366,0
18367,0
18368,1
18369,0
18370,0
18371,1
18372,0
18373,1
18374,1
18375,0
18376,0
18377,1
18378,1
18379,1
18380,0
18381,1
18382,1
18383,1
18384,0
18385,1
18386,1
18387,0
18388,1
18389,0
18390,0
18391,0
18392,1
18393,1
18394,0
18395,1
18396,1
18397,1
18398,0
18399,1
18400,0
18401,1
18402,1
18403,1
18404,0
18405,1
18406,0
18407,0
18408,0
18409,0
18410,0
18411,1
18412,1
18413,1
18414,1
18415,1
18416,1
18417,0
18418,1
18419,0
18420,1
18421,1
18422,1
18423,1
18424,1
18425,1
18426,0
18427,0
18428,1
18429,1
18430,0
18431,1
18432,0
18433,1
18434,1
18435,1
18436,0
18437,0
18438,0
18439,0
18440,1
18441,1
18442,0
18443,0
18444,0
18445,1
18446,1
18447,1
18448,1
18449,0
18450,0
18451,0
18452,1
18453,1
18454,1
18455,0
18456,1
18457,0
18458,1
18459,1
18460,1
18461,1
18462,1
18463,1
18464,0
18465,1
18466,0
18467,1
18468,1
18469,0
18470,1
18471,1
18472,0
18473,0
18474,0
18475,0
18476,0
18477,1
18478,1
18479,1
18480,1
18481,1
18482,1
18483,0
18484,1
18485,0
18486,0
18487,0
18488,0
18489,1
18490,1
18491,0
18492,1
18493,1
18494,1
18495,1
18496,0
18497,0
18498,0
18499,0
18500,1
18501,1
18502,1
18503,1
18504,1
18505,0
18506,0
18507,0
18508,0
18509,1
18510,1
18511,0
18512,1
18513,0
18514,1
18515,1
18516,0
18517,0
18518,1
18519,0
18520,1
18521,0
18522,1
18523,0
18524,1
18525,1
18526,1
18527,1
18528,1
18529,0
18530,1
18531,1
18532,0
18533,0
18534,0
18535,1
18536,1
18537,1
18538,1
18539,0
18540,1
18541,1
18542,0
18543,1
18544,0
18545,1
18546,1
18547,0
18548,0
18549,1
18550,1
18551,0
18552,1
18553,1
18554,0
18555,0
18556,1
18557,1
18558,0
18559,1
18560,1
18561,1
18562,1
18563,1
18564,1
18565,0
18566,0
18567,1
18568,0
18569,1
18570,1
18571,1
18572,1
18573,0
18574,0
18575,1
18576,0
18577,1
18578,1
18579,0
18580,1
18581,1
18582,0
18583,0
18584,1
18585,0
18586,0
18587,1
18588,1
18589,1
18590,1
18591,1
18592,0
18593,0
18594,0
18595,1
18596,1
18597,1
18598,0
18599,1
18600,0
18601,1
18602,1
18603,0
18604,1
18605,1
18606,1
18607,1
18608,1
18609,1
18610,1
18611,1
18612,0
18613,0
18614,1
18615,1
18616,1
18617,1
18618,1
18619,0
18620,0
18621,1
18622,1
18623,0
18624,0
18625,1
18626,1
18627,1
18628,1
18629,1
18630,0
18631,0
18632,0
18633,1
18634,1
18635,0
18636,1
18637,0
18638,0
18639,1
18640,1
18641,1
18642,1
18643,0
18644,1
18645,0
18646,1
18647,1
18648,1
18649,1
18650,1
18651,0
18652,0
18653,1
18654,0
18655,1
18656,0
18657,0
18658,1
18659,0
18660,0
18661,1
18662,1
18663,1
18664,1
18665,1
18666,1
18667,1
18668,0
18669,0
18670,0
18671,1
18672,0
18673,0
18674,0
18675,1
18676,0
18677,0
18678,1
18679,0
18680,1
18681,0
18682,0
18683,1
18684,1
18685,0
18686,1
18687,0
18688,0
18689,0
18690,0
18691,1
18692,0
18693,1
18694,1
18695,1
18696,1
18697,0
18698,0
18699,1
18700,0
18701,0
18702,0
18703,1
18704,0
18705,1
18706,0
18707,0
18708,1
18709,1
18710,1
18711,0
18712,0
18713,0
18714,0
18715,0
18716,0
18717,0
18718,1
18719,1
18720,1
18721,0
18722,1
18723,0
18724,1
18725,1
18726,0
18727,1
18728,1
18729,1
18730,0
18731,1
18732,0
18733,0
18734,1
18735,0
18736,0
18737,1
18738,0
18739,1
18740,0
18741,1
18742,1
18743,0
18744,0
18745,0
18746,0
18747,0
18748,0
18749,1
18750,1
18751,1
18752,1
18753,0
18754,0
18755,1
18756,0
18757,1
18758,0
18759,0
18760,1
18761,1
18762,0
18763,1
18764,0
18765,1
18766,0
18767,1
18768,0
18769,0
18770,1
18771,0
18772,0
18773,1
18774,1
18775,0
18776,0
18777,1
18778,1
18779,0
18780,0
18781,1
18782,0
18783,0
18784,1
18785,1
18786,1
18787,0
18788,0
18789,0
18790,1
18791,0
18792,1
18793,0
18794,1
18795,1
18796,1
18797,0
18798,1
18799,0
18800,1
18801,0
18802,1
18803,0
18804,0
18805,0
18806,1
18807,0
18808,0
18809,1
18810,1
18811,0
18812,0
18813,0
18814,1
18815,1
18816,0
18817,1
18818,0
18819,1
18820,1
18821,1
18822,0
18823,1
18824,0
18825,1
18826,1
18827,0
18828,0
18829,1
18830,1
18831,1
18832,0
18833,0
18834,1
18835,1
18836,0
18837,1
18838,0
18839,1
18840,0
18841,0
18842,1
18843,1
18844,0
18845,1
18846,0
18847,0
18848,0
18849,0
18850,1
18851,0
18852,1
18853,0
18854,0
18855,0
18856,1
18857,0
18858,1
18859,1
18860,0
18861,1
18862,0
18863,1
18864,1
18865,0
18866,0
18867,0
18868,0
18869,0
18870,1
18871,0
18872,1
18873,0
18874,1
18875,1
18876,1
18877,1
18878,0
18879,1
18880,1
18881,1
18882,1
18883,0
18884,1
18885,0
18886,1
18887,0
18888,0
18889,0
18890,1
18891,0
18892,1
18893,1
18894,1
18895,1
18896,1
18897,0
18898,0
18899,1
18900,0
18901,1
18902,0
18903,0
18904,0
18905,0
18906,1
18907,0
18908,0
18909,0
18910,1
18911,0
18912,0
18913,1
18914,0
18915,0
18916,1
18917,0
18918,1
18919,1
18920,1
18921,1
18922,0
18923,0
18924,1
18925,0
18926,0
18927,0
18928,1
18929,0
18930,0
18931,0
18932,1
18933,0
18934,1
18935,0
18936,1
18937,1
18938,1
18939,0
18940,0
18941,1
18942,0
18943,0
18944,0
18945,0
18946,1
18947,0
18948,0
18949,0
18950,1
18951,1
18952,0
18953,1
18954,1
18955,1
18956,1
18957,0
18958,1
18959,0
18960,1
18961,1
18962,1
18963,0
18964,1
18965,1
18966,1
18967,0
18968,0
18969,0
18970,1
18971,0
18972,1
18973,0
18974,0
18975,1
18976,1
18977,1
18978,0
18979,0
18980,1
18981,1
18982,1
18983,0
18984,0
18985,0
18986,0
18987,0
18988,0
18989,0
18990,0
18991,0
18992,0
18993,1
18994,0
18995,0
18996,1
18997,0
18998,1
18999,0
19000,0
19001,0
19002,0
19003,1
19004,0
19005,0
19006,0
19007,0
19008,1
19009,0
19010,0
19011,0
19012,0
19013,1
19014,1
19015,0
19016,0
19017,0
19018,0
19019,0
19020,0
19021,1
19022,1
19023,0
19024,0
19025,1
19026,0
19027,1
19028,1
19029,0
19030,0
19031,0
19032,0
19033,1
19034,0
19035,1
19036,1
19037,1
19038,1
19039,1
19040,1
19041,1
19042,0
19043,0
19044,1
19045,1
19046,1
19047,1
19048,1
19049,1
19050,1
19051,0
19052,1
19053,0
19054,0
19055,1
19056,0
19057,1
19058,1
19059,1
19060,0
19061,1
19062,0
19063,0
19064,1
19065,1
19066,0
19067,0
19068,0
19069,0
19070,0
19071,1
19072,0
19073,1
19074,1
19075,0
19076,1
19077,1
19078,0
19079,1
19080,1
19081,1
19082,0
19083,0
19084,1
19085,1
19086,0
19087,1
19088,1
19089,0
19090,1
19091,0
19092,1
19093,0
19094,1
19095,1
19096,0
19097,1
19098,0
19099,1
19100,1
19101,1
19102,1
19103,1
19104,0
19105,0
19106,0
19107,0
19108,1
19109,0
19110,0
19111,0
19112,0
19113,1
19114,1
19115,1
19116,0
19117,0
19118,0
19119,1
19120,0
19121,0
19122,1
19123,1
19124,1
19125,0
19126,1
19127,1
19128,1
19129,1
19130,0
19131,0
19132,1
19133,1
19134,1
19135,1
19136,0
19137,1
19138,1
19139,1
19140,1
19141,1
19142,1
19143,1
19144,1
19145,0
19146,1
19147,1
19148,1
19149,1
19150,1
19151,0
19152,0
19153,1
19154,0
19155,1
19156,1
19157,0
19158,1
19159,1
19160,0
19161,1
19162,1
19163,1
19164,1
19165,0
19166,1
19167,0
19168,1
19169,1
19170,1
19171,1
19172,1
19173,0
19174,1
19175,0
19176,1
19177,0
19178,1
19179,0
19180,0
19181,1
19182,0
19183,1
19184,1
19185,1
19186,0
19187,0
19188,0
19189,1
19190,0
19191,1
19192,1
19193,1
19194,1
19195,1
19196,1
19197,0
19198,1
19199,1
19200,0
19201,0
19202,0
19203,1
19204,1
19205,1
19206,1
19207,0
19208,1
19209,0
19210,1
19211,0
19212,1
19213,1
19214,0
19215,1
19216,0
19217,0
19218,1
19219,0
19220,0
19221,0
19222,0
19223,1
19224,1
19225,0
19226,0
19227,0
19228,1
19229,0
19230,0
19231,0
19232,1
19233,0
19234,0
19235,1
19236,0
19237,1
19238,0
19239,1
19240,1
19241,0
19242,0
19243,0
19244,0
19245,0
19246,1
19247,0
19248,1
19249,0
19250,1
19251,1
19252,1
19253,1
19254,1
19255,0
19256,1
19257,0
19258,1
19259,1
19260,0
19261,1
19262,0
19263,0
19264,1
19265,0
19266,0
19267,0
19268,1
19269,1
19270,0
19271,1
19272,0
19273,1
19274,0
19275,1
19276,0
19277,1
19278,0
19279,0
19280,1
19281,1
19282,0
19283,0
19284,0
19285,1
19286,0
19287,0
19288,1
19289,1
19290,0
19291,0
19292,0
19293,0
19294,1
19295,1
19296,1
19297,0
19298,0
19299,0
19300,1
19301,1
19302,1
19303,0
19304,0
19305,1
19306,1
19307,0
19308,1
19309,1
19310,1
19311,0
19312,1
19313,1
19314,0
19315,0
19316,1
19317,0
19318,1
19319,0
19320,1
19321,1
19322,0
19323,1
19324,0
19325,1
19326,0
19327,1
19328,1
19329,1
19330,0
19331,1
19332,1
19333,0
19334,1
19335,0
19336,0
19337,1
19338,1
19339,0
19340,0
19341,0
19342,1
19343,0
19344,1
19345,1
19346,0
19347,0
19348,1
19349,1
19350,1
19351,1
19352,1
19353,0
19354,1
19355,0
19356,0
19357,1
19358,1
19359,1
19360,1
19361,0
19362,1
19363,0
19364,1
19365,1
19366,1
19367,0
19368,1
19369,0
19370,1
19371,1
19372,0
19373,0
19374,0
19375,1
19376,1
19377,1
19378,0
19379,1
19380,0
19381,1
19382,0
19383,1
19384,1
19385,0
19386,1
19387,1
19388,1
19389,1
19390,1
19391,1
19392,1
19393,0
19394,1
19395,1
19396,1
19397,1
19398,1
19399,0
19400,1
19401,1
19402,0
19403,0
19404,0
19405,1
19406,0
19407,1
19408,0
19409,1
19410,0
19411,0
19412,0
19413,1
19414,1
19415,0
19416,0
19417,1
19418,0
19419,1
19420,0
19421,1
19422,1
19423,0
19424,0
19425,0
19426,1
19427,0
19428,1
19429,0
19430,1
19431,0
19432,1
19433,1
19434,0
19435,1
19436,1
19437,1
19438,0
19439,0
19440,1
19441,1
19442,1
19443,1
19444,0
19445,0
19446,0
19447,0
19448,1
19449,0
19450,0
19451,1
19452,1
19453,1
19454,1
19455,0
19456,1
19457,1
19458,1
19459,1
19460,0
19461,0
19462,1
19463,1
19464,0
19465,0
19466,1
19467,1
19468,1
19469,1
19470,1
19471,1
19472,1
19473,1
19474,1
19475,1
19476,0
19477,1
19478,0
19479,0
19480,1
19481,1
19482,1
19483,1
19484,1
19485,0
19486,1
19487,0
19488,1
19489,1
19490,0
19491,1
19492,0
19493,1
19494,0
19495,1
19496,0
19497,0
19498,1
19499,0
19500,1
19501,1
19502,1
19503,1
19504,0
19505,0
19506,1
19507,0
19508,1
19509,0
19510,0
19511,0
19512,1
19513,0
19514,0
19515,0
19516,0
19517,0
19518,1
19519,0
19520,1
19521,1
19522,0
19523,0
19524,1
19525,0
19526,1
19527,0
19528,1
19529,0
19530,0
19531,1
19532,0
19533,0
19534,0
19535,1
19536,0
19537,0
19538,1
19539,0
19540,0
19541,1
19542,1
19543,0
19544,1
19545,0
19546,1
19547,0
19548,1
19549,0
19550,1
19551,1
19552,0
19553,1
19554,1
19555,0
19556,1
19557,0
19558,1
19559,0
19560,1
19561,0
19562,1
19563,1
19564,1
19565,1
19566,0
19567,0
19568,0
19569,1
19570,0
19571,0
19572,0
19573,1
19574,0
19575,0
19576,0
19577,1
19578,1
19579,1
19580,1
19581,1
19582,1
19583,1
19584,0
19585,1
19586,0
19587,1
19588,1
19589,1
19590,0
19591,0
19592,0
19593,0
19594,1
19595,1
19596,1
19597,1
19598,0
19599,0
19600,1
19601,0
19602,0
19603,0
19604,0
19605,1
19606,1
19607,0
19608,0
19609,0
19610,0
19611,0
19612,0
19613,1
19614,1
19615,0
19616,1
19617,1
19618,1
19619,0
19620,1
19621,1
19622,0
19623,0
19624,1
19625,1
19626,0
19627,1
19628,1
19629,0
19630,0
19631,1
19632,1
19633,1
19634,0
19635,1
19636,1
19637,1
19638,1
19639,1
19640,1
19641,1
19642,1
19643,1
19644,1
19645,0
19646,1
19647,0
19648,0
19649,0
19650,0
19651,0
19652,1
19653,0
19654,1
19655,1
19656,0
19657,1
19658,0
19659,0
19660,1
19661,1
19662,1
19663,1
19664,0
19665,0
19666,0
19667,1
19668,1
19669,0
19670,1
19671,1
19672,1
19673,1
19674,1
19675,1
19676,1
19677,1
19678,0
19679,1
19680,1
19681,0
19682,1
19683,0
19684,0
19685,0
19686,0
19687,1
19688,1
19689,0
19690,0
19691,0
19692,1
19693,1
19694,0
19695,1
19696,0
19697,1
19698,1
19699,1
19700,1
19701,1
19702,1
19703,0
19704,1
19705,1
19706,1
19707,1
19708,1
19709,1
19710,1
19711,1
19712,0
19713,0
19714,1
19715,0
19716,1
19717,1
19718,0
19719,1
19720,1
19721,1
19722,0
19723,0
19724,1
19725,0
